Special Purpose Gadget Introduction Data
Package Variant,Syscall Gadgets,Syscall Gadget Introduction Rate,JOP Dispatcher Gadgets,JOP Dispatcher Gadget Introduction Rate,JOP Dataloader Gadgets,JOP Dataloader Gadget Introduction Rate,JOP Initializer Gadgets,JOP Initializer Gadget Introduction Rate,JOP Trampoline Gadgets,JOP Trampoline Gadget Introduction Rate,COP Dispatcher Gadgets,COP Dispatcher Gadget Introduction Rate,COP Dataloader Gadgets,COP Dataloader Gadget Introduction Rate,COP Initializer Gadgets,COP Initializer Gadget Introduction Rate,COP Strong Trampoline Gadgets,COP Strong Trampoline Gadget Introduction Rate,COP Intra-stack Pivot Gadgets,COP Intra-stack Pivot Gadget Introduction Rate
Original,7,0.0%,16,0.0%,36,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,36,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,36,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,36,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,36,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,7,0.0%,16,0.0%,37,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,24,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,45,0.0%,0,0.0%,1,0.0%,19,0.0%,25,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,50,0.0%,0,0.0%,1,0.0%,19,0.0%,25,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,50,0.0%,0,0.0%,1,0.0%,19,0.0%,25,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,50,0.0%,0,0.0%,1,0.0%,19,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,50,0.0%,0,0.0%,1,0.0%,19,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,50,0.0%,0,0.0%,1,0.0%,19,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,19,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,19,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,19,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,51,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,26,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,27,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,52,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,16,0.0%,59,0.0%,0,0.0%,1,0.0%,21,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,1,0.0%,22,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,1,0.0%,22,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,1,0.0%,22,0.0%,28,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,62,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,78,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,29,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,30,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,30,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,83,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,31,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,32,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,32,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,32,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,17,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
Original,8,0.0%,18,0.0%,84,0.0%,0,0.0%,2,0.0%,22,0.0%,33,0.0%,0,0.0%,0,0.0%,4,0.0%
